,year,weighted_average_vote
23959,1988,5.3
23960,1987,4.2
23961,1988,2.6
23962,1988,5.9
23963,1988,4.6
23964,1988,4.5
23965,1988,8.5
23966,1989,4.4
23967,1987,6.1
23968,1987,6.0
23969,1988,6.4
23970,1987,4.1
23971,1988,6.4
23972,1988,6.6
23973,1988,7.2
23974,1989,4.3
23975,1988,6.0
23976,1988,4.3
23977,1988,6.4
23978,1988,3.6
23979,1988,5.9
23980,1988,4.2
23981,1988,5.0
23982,1988,3.8
23983,1988,5.6
23984,1988,5.9
23985,1988,7.1
23986,1988,5.9
23987,1988,4.7
23988,1991,6.9
23989,1988,7.2
23990,1989,5.0
23991,1988,7.1
23992,1988,5.6
23993,1989,6.5
23994,1988,4.6
23995,1988,5.4
23996,1988,5.8
23997,1988,5.5
23998,1988,6.1
23999,1988,5.5
24000,1988,4.5
24001,1988,6.3
24002,1988,5.5
24003,1988,7.1
24004,1988,5.2
24005,1988,4.8
24006,1988,7.9
24007,1988,6.2
24008,1986,5.7
24009,1988,4.2
24010,1988,7.4
24011,1991,7.1
24012,1988,7.4
24013,1988,5.5
24014,1988,5.3
24015,1989,7.0
24016,1989,7.0
24017,1988,8.2
24018,1988,8.1
24019,1988,7.2
24020,1989,6.3
24021,1988,6.3
24022,1988,7.8
24023,1989,5.6
24024,1988,6.7
24025,1988,5.9
24026,1988,7.4
24027,1988,7.0
24028,1988,5.1
24029,1988,7.5
24030,1988,7.2
24031,1988,7.7
24032,1988,7.2
24033,1988,6.4
24034,1987,7.1
24035,1988,6.7
24036,1987,7.3
24037,1988,6.0
24038,1988,6.4
24039,1988,4.4
24040,1989,6.0
24041,1988,6.1
24042,1989,6.6
24043,1988,4.6
24044,1988,4.2
24045,1988,6.1
24046,1988,3.4
24047,1988,6.2
24048,1988,6.7
24049,1987,5.4
24050,1988,6.8
24051,1988,7.0
24052,1988,6.7
24053,1988,5.0
24054,1988,6.0
24055,1988,6.9
24056,1988,6.2
24057,1988,6.8
24058,1988,6.0
24059,1988,6.0
24060,1988,7.1
24061,1989,5.4
24062,1989,3.7
24063,1988,5.7
24064,1988,4.5
24065,1988,5.4
24066,1988,6.5
24067,1988,5.6
24068,1988,4.6
24069,1988,2.9
24070,1988,7.5
24071,1989,6.8
24072,1988,6.6
24073,1988,6.8
24074,1989,7.0
24075,1988,5.7
24076,1988,6.4
24077,1988,6.1
24078,1988,7.8
24079,1988,6.6
24080,1988,5.0
24081,1988,6.2
24082,1988,6.0
24083,1988,6.1
24084,1987,8.9
24085,1988,4.9
24086,1988,6.2
24087,1988,5.9
24088,1988,7.6
24089,1988,5.6
24090,1973,3.4
24091,1987,6.1
24092,1988,5.4
24093,1988,6.3
24094,1988,7.6
24095,1988,6.7
24096,1988,5.6
24097,1989,6.4
24098,1988,7.5
24099,1988,4.0
24100,1988,6.1
24101,1987,5.3
24102,1988,5.5
24103,1989,4.5
24104,1988,5.8
24105,1988,6.5
24106,1988,6.7
24107,1988,6.3
24108,1988,4.4
24109,1988,5.6
24110,1988,2.7
24111,1989,5.4
24112,1988,5.7
24113,1993,2.2
24114,1988,4.8
24115,1988,6.0
24116,1988,7.0
24117,1988,8.5
24118,1988,6.7
24119,1988,6.2
24120,1988,6.7
24121,1988,6.9
24122,1987,5.8
24123,1988,7.7
24124,1987,7.4
24125,1988,5.4
24126,1988,6.9
24127,1989,6.8
24128,1988,4.4
24129,1989,4.2
24130,1988,5.4
24131,1988,6.6
24132,1988,6.5
24133,1988,6.2
24134,1988,5.1
24135,1988,6.8
24136,1989,5.5
24137,1988,6.2
24138,1988,5.2
24139,1988,6.1
24140,1988,6.3
24141,1988,6.8
24142,1988,5.9
24143,1989,7.0
24144,1988,4.5
24145,1988,6.4
24146,1988,7.3
24147,1988,6.5
24148,1989,6.2
24149,1986,6.2
24150,1987,6.4
24151,1988,4.5
24152,1988,7.0
24153,1988,6.6
24154,1989,7.7
24155,1987,6.4
24156,1988,5.4
24157,1990,4.8
24158,1988,7.2
24159,1989,6.0
24160,1988,4.7
24161,1988,6.6
24162,1988,4.7
24163,1988,6.5
24164,1988,4.9
24165,1988,6.0
24166,1988,3.9
24167,1988,5.8
24168,1987,5.8
24169,1987,5.7
24170,1988,4.7
24171,1989,4.7
24172,1988,5.5
24173,1988,6.2
24174,1988,5.9
24175,1988,3.8
24176,1988,4.8
24177,1988,7.5
24178,1988,7.0
24179,1988,6.5
24180,1988,4.4
24181,1988,7.0
24182,1988,7.1
24183,1988,4.0
24184,1988,6.3
24185,1988,4.6
24186,1988,8.0
24187,1988,4.5
24188,1988,5.8
24189,1987,6.2
24190,1988,6.1
24191,1988,5.4
24192,1987,6.3
24193,1987,4.6
24194,1988,3.8
24195,1988,5.6
24196,1987,5.9
24197,1989,4.9
24198,1988,5.2
24199,1988,5.9
24200,1988,6.6
24201,1988,6.0
24202,1989,5.6
24203,1988,4.4
24204,1988,6.6
24205,1988,6.4
24206,1988,7.7
24207,1988,6.2
24208,1988,5.1
24209,1988,8.0
24210,1988,6.5
24211,1988,5.0
24212,1988,5.3
24213,1988,5.0
24214,1988,3.2
24215,1988,5.4
24216,1988,6.0
24217,2002,5.8
24218,1988,3.9
24219,1988,7.0
24220,1988,6.5
24221,1988,4.8
24222,1988,5.9
24223,1988,5.3
24224,1988,3.8
24225,1988,6.0
24226,1988,7.2
24227,1988,5.9
24228,1988,6.8
24229,1988,5.8
24230,1988,5.0
24231,1988,6.2
24232,1988,3.6
24233,1988,6.6
24234,1988,4.2
24235,1988,5.7
24236,1988,4.3
24237,1989,7.1
24238,1988,4.2
24239,1989,6.1
24240,1989,6.4
24241,1988,5.0
24242,1988,5.1
24243,1988,6.5
24244,1988,2.1
24245,1988,6.4
24246,1988,5.8
24247,1988,4.6
24248,1988,6.1
24249,1989,7.1
24250,1988,5.2
24251,1988,7.7
24252,1988,4.8
24253,1988,6.6
24254,1988,6.7
24255,1988,5.0
24256,1988,6.2
24257,1988,4.4
24258,1988,5.8
24259,1988,7.2
24260,1988,4.8
24261,1988,5.7
24262,1988,3.4
24263,1988,4.4
24264,1988,5.7
24265,1987,4.2
24266,1988,6.0
24267,1988,6.7
24268,1988,5.6
24269,1988,6.6
24270,1988,7.3
24271,1987,6.1
24272,1988,5.7
24273,1988,6.7
24274,1988,3.3
24275,1988,6.2
24276,1988,4.5
24277,1988,6.1
24278,1989,4.9
24279,1987,7.2
24280,1989,7.0
24281,1988,7.0
24282,1988,7.3
24283,1988,7.0
24284,1988,6.0
24285,1988,4.9
24286,1988,4.4
24287,1988,5.1
24288,1988,6.1
24289,1988,6.7
24290,1988,6.9
24291,1988,8.2
24292,1988,4.8
24293,1988,8.0
24294,1988,7.7
24295,1988,4.8
24296,1988,5.9
24297,1988,5.4
24298,1988,6.2
24299,1988,5.6
24300,1988,6.9
24301,1988,5.3
24302,1988,5.4
24303,1988,6.1
24304,1989,5.2
24305,1988,5.1
24306,1988,8.0
24307,1988,7.3
24308,1988,3.7
24309,1988,7.5
24310,1988,5.0
24311,1989,5.8
24312,1988,5.8
24313,1988,4.9
24314,1989,5.0
24315,1988,7.0
24316,1988,4.3
24317,1988,4.3
24318,1988,5.6
24319,1988,5.7
24320,1988,5.7
24321,1989,4.4
24322,1988,5.9
24323,1988,6.9
24324,1988,5.6
24325,1987,3.5
24326,1988,5.5
24327,1988,6.7
24328,1984,5.0
24329,1988,5.7
24330,1987,6.6
24331,1989,6.4
24332,1988,7.1
24333,1989,6.6
24334,1988,4.2
24335,1987,5.7
24336,1988,5.4
24337,1988,6.2
24338,1988,5.9
24339,1988,4.5
24340,1988,7.7
24341,1988,4.8
24342,1988,7.3
24343,1988,4.3
24344,1988,7.0
24345,1988,6.1
24346,1989,6.0
24347,1988,7.0
24348,1988,6.8
24349,1988,6.9
24350,1987,5.1
24351,1988,5.2
24352,1982,5.2
24353,1988,7.3
24354,1988,6.8
24355,1988,6.3
24356,1988,6.9
24357,1988,4.8
24358,1988,5.2
24359,1988,6.9
24360,1988,6.2
24361,1987,7.4
24362,1989,5.5
24363,1988,6.1
24364,1989,7.0
24365,1987,6.6
24366,1986,5.8
24367,1988,7.2
24368,1988,4.9
24369,1988,6.0
24370,1990,6.8
24371,1988,4.4
24372,1988,6.7
24373,1988,6.7
24374,1989,6.3
24375,1989,5.9
24376,1988,5.7
24377,1989,6.9
24378,1989,5.8
24379,1989,5.6
24380,1989,7.2
24381,1989,6.4
24382,1989,6.6
24383,1989,6.9
24384,1989,6.5
24385,1989,7.6
24386,1989,5.9
24387,1989,5.5
24388,1988,7.2
24389,1989,5.6
24390,1989,6.9
24391,1989,2.7
24392,1989,4.0
24393,1990,3.2
24394,1989,6.8
24395,1989,4.2
24396,1989,6.4
24397,1989,5.2
24398,1989,3.6
24399,1989,4.9
24400,1990,6.5
24401,1988,6.8
24402,1989,4.3
24403,1989,4.6
24404,1989,8.3
24405,1989,6.9
24406,1990,4.0
24407,1989,6.5
24408,1989,6.8
24409,1989,6.3
24410,1989,6.6
24411,1990,6.1
24412,1989,6.7
24413,1989,7.1
24414,1989,6.7
24415,1989,6.3
24416,1989,1.8
24417,1990,5.9
24418,1989,7.8
24419,1990,5.4
24420,1989,4.7
24421,1989,7.0
24422,1989,5.6
24423,1989,6.6
24424,1989,4.8
24425,1989,8.1
24426,1989,7.5
24427,1989,6.3
24428,1989,7.9
24429,1989,6.0
24430,1989,6.5
24431,1989,3.2
24432,1989,3.7
24433,1989,5.3
24434,1989,5.0
24435,1989,5.2
24436,1989,4.7
24437,1989,6.2
24438,1989,6.2
24439,1989,7.0
24440,1989,4.5
24441,1989,6.7
24442,1989,5.7
24443,1989,4.8
24444,1989,5.4
24445,1989,6.0
24446,1989,4.6
24447,1989,6.4
24448,1989,4.2
24449,1989,3.6
24450,1989,4.8
24451,1989,5.6
24452,1990,4.6
24453,1989,4.9
24454,1989,6.6
24455,1989,6.3
24456,1989,6.6
24457,1989,7.6
24458,1989,7.1
24459,1989,7.2
24460,1989,6.0
24461,1989,4.8
24462,1989,6.8
24463,1989,6.5
24464,1990,4.2
24465,1988,5.2
24466,1989,7.1
24467,1989,5.5
24468,1989,4.1
24469,1989,5.1
24470,1990,4.0
24471,1987,6.2
24472,1988,4.9
24473,1988,4.9
24474,1989,6.8
24475,1989,7.1
24476,1989,5.2
24477,1989,6.1
24478,1988,2.7
24479,1989,6.2
24480,1988,3.9
24481,1989,6.5
24482,1989,6.8
24483,1990,5.3
24484,1986,7.0
24485,1989,7.2
24486,1989,4.7
24487,1989,6.1
24488,1989,3.8
24489,1990,7.1
24490,1989,7.1
24491,1989,5.4
24492,1988,6.4
24493,1989,6.1
24494,1989,4.7
24495,1989,4.1
24496,1989,4.6
24497,1989,6.9
24498,1989,4.4
24499,1989,5.6
24500,1990,7.3
24501,1989,7.6
24502,1989,5.4
24503,1989,6.8
24504,1990,5.7
24505,1989,6.3
24506,1989,5.7
24507,1989,7.9
24508,1989,3.5
24509,1988,5.7
24510,1989,6.8
24511,1989,4.0
24512,1989,4.4
24513,1989,5.1
24514,1989,6.3
24515,1989,4.3
24516,1989,5.0
24517,1989,6.3
24518,1989,7.0
24519,1989,4.9
24520,1989,6.8
24521,1989,8.1
24522,1989,6.2
24523,1989,3.9
24524,1989,5.5
24525,1988,2.8
24526,1990,4.8
24527,1990,3.1
24528,1989,5.4
24529,1989,5.6
24530,1990,4.8
24531,1989,4.8
24532,1989,7.5
24533,1989,6.6
24534,1989,7.8
24535,1988,4.7
24536,1989,6.4
24537,1989,7.4
24538,1989,7.9
24539,1988,8.3
24540,1988,3.7
24541,1989,6.3
24542,1988,4.1
24543,1989,6.5
24544,1989,5.9
24545,1989,7.3
24546,1989,7.3
24547,1989,7.0
24548,1989,7.3
24549,1989,5.9
24550,1989,6.4
24551,1985,4.3
24552,1990,7.6
24553,1988,5.4
24554,1989,4.3
24555,1989,6.2
24556,1989,6.3
24557,1989,5.3
24558,1989,7.3
24559,1989,6.8
24560,1989,7.0
24561,1989,6.6
24562,1989,6.1
24563,1989,6.2
24564,1989,6.3
24565,1989,6.4
24566,1989,7.3
24567,1990,2.7
24568,1989,5.5
24569,1988,3.6
24570,1989,3.4
24571,1988,3.6
24572,1989,4.9
24573,1989,6.8
24574,1989,5.8
24575,1989,6.9
24576,1989,5.5
24577,1989,6.3
24578,1989,4.7
24579,1989,6.5
24580,1990,7.0
24581,1989,4.6
24582,1990,6.2
24583,1989,5.8
24584,1989,7.5
24585,1989,6.6
24586,1988,4.2
24587,1990,3.6
24588,1989,6.1
24589,1989,5.1
24590,1989,3.9
24591,1988,5.6
24592,1989,6.3
24593,1989,3.5
24594,1989,6.4
24595,1989,4.6
24596,1988,5.9
24597,1990,6.0
24598,1989,5.9
24599,1988,4.6
24600,1990,4.6
24601,1989,6.4
24602,1989,7.4
24603,1989,5.5
24604,1994,7.2
24605,1989,6.3
24606,1989,5.3
24607,1989,6.4
24608,1989,4.0
24609,1989,5.1
24610,1989,6.6
24611,1988,5.4
24612,1989,8.2
24613,1989,6.3
24614,1988,7.7
24615,1989,7.8
24616,1989,6.9
24617,1989,6.6
24618,1988,5.3
24619,1989,4.3
24620,1989,6.3
24621,1989,6.2
24622,1989,5.6
24623,1989,6.1
24624,1989,5.2
24625,1989,6.0
24626,1989,3.6
24627,1989,6.1
24628,1988,6.9
24629,1989,5.2
24630,1989,7.2
24631,1989,3.5
24632,1989,7.5
24633,1989,5.8
24634,1989,5.9
24635,1989,4.4
24636,1989,6.1
24637,1989,5.3
24638,1989,6.4
24639,1989,4.2
24640,1989,5.0
24641,1989,3.7
24642,1989,6.9
24643,1989,4.5
24644,1989,7.1
24645,1989,6.3
24646,1990,5.6
24647,1989,5.6
24648,1989,6.0
24649,1989,4.7
24650,1989,6.1
24651,1989,5.8
24652,1990,3.9
24653,1989,6.3
24654,1989,8.2
24655,1989,6.5
24656,1989,4.5
24657,1989,6.8
24658,1989,7.1
24659,1987,6.5
24660,1989,5.8
24661,1987,6.5
24662,1989,6.3
24663,1989,4.1
24664,1989,5.9
24665,1989,5.6
24666,1989,6.8
24667,1989,6.6
24668,1990,6.3
24669,1989,6.6
24670,1989,4.5
24671,1989,6.2
24672,1988,2.5
24673,1992,4.7
24674,1989,7.5
24675,1989,5.9
24676,1989,6.0
24677,1990,5.8
24678,1989,5.5
24679,1989,5.7
24680,1989,5.2
24681,1989,6.2
24682,1989,5.7
24683,1989,6.3
24684,1990,4.7
24685,1989,6.5
24686,1989,6.3
24687,1989,4.0
24688,1989,6.1
24689,1989,4.7
24690,1990,6.6
24691,1989,5.6
24692,1988,6.8
24693,1989,7.1
24694,1989,6.1
24695,1989,5.0
24696,1989,7.9
24697,1989,7.9
24698,1989,6.1
24699,1989,4.4
24700,1989,4.1
24701,1989,7.0
24702,1988,4.4
24703,1989,4.6
24704,1990,6.7
24705,1989,6.8
24706,1989,5.1
24707,1989,3.9
24708,1990,3.8
24709,1989,6.4
24710,1990,3.8
24711,1989,6.8
24712,1989,7.4
24713,1990,4.2
24714,1989,7.5
24715,1989,7.1
24716,1989,6.8
24717,1989,7.2
24718,1988,3.9
24719,1989,5.8
24720,1989,6.6
24721,1989,5.9
24722,1989,5.0
24723,1989,5.3
24724,1989,7.6
24725,1989,6.1
24726,1995,7.0
24727,1989,5.4
24728,1990,5.9
24729,1989,6.4
24730,1989,6.4
24731,1992,5.8
24732,1989,5.9
24733,1989,6.2
24734,1989,2.6
24735,1989,6.2
24736,1989,5.7
24737,1989,8.0
24738,1989,5.8
24739,1987,7.0
24740,1989,6.8
24741,1989,7.2
24742,1989,7.8
24743,1989,7.2
24744,1988,6.0
24745,1988,6.2
24746,1989,7.0
24747,1989,6.2
24748,1989,6.8
24749,1989,4.0
24750,1989,4.2
24751,1990,7.0
24752,1990,8.2
24753,1989,6.7
24754,1989,5.6
24755,1989,7.4
24756,1989,6.8
24757,1989,6.2
24758,1990,3.9
24759,1990,6.7
24760,1989,3.2
24761,1989,6.0
24762,1989,6.5
24763,1989,5.8
24764,1990,7.2
24765,1989,5.7
24766,1989,4.6
24767,1989,4.3
24768,1989,5.9
24769,1988,7.0
24770,1989,5.9
24771,1989,6.2
24772,1989,6.0
24773,1989,2.8
24774,1989,7.6
24775,1989,3.3
24776,1989,5.7
24777,1990,5.1
24778,1989,5.0
24779,1989,7.0
24780,1989,6.5
24781,1988,5.2
24782,1989,7.9
24783,1989,4.5
24784,1989,7.6
24785,1981,5.7
24786,1989,7.3
24787,1989,7.6
24788,1989,6.0
24789,1989,6.4
24790,1989,5.9
24791,1989,4.9
24792,1989,5.7
24793,1989,3.7
24794,1989,5.2
24795,1989,4.9
24796,1989,6.3
24797,1989,4.4
24798,1987,5.1
24799,1990,5.7
24800,1989,5.9
24801,1989,6.8
24802,1989,4.9
24803,1988,6.8
24804,1989,4.6
24805,1989,7.0
24806,1989,5.8
24807,1989,5.0
24808,1990,6.9
24809,1989,7.1
24810,1989,5.8
24811,1989,5.6
24812,1990,2.5
24813,1989,4.3
24814,1989,5.2
24815,1988,2.3
24816,1989,6.4
24817,1989,5.3
24818,1989,4.9
24819,1989,7.2
24820,1989,6.2
24821,1988,5.9
24822,1988,6.7
24823,1989,5.8
24824,1991,5.6
24825,1989,7.0
24826,1989,6.2
24827,1989,4.8
24828,1989,5.8
24829,1989,5.8
24830,1989,6.6
24831,1989,5.0
24832,1988,7.0
24833,1989,4.8
24834,1989,5.5
24835,1989,5.2
24836,1989,7.1
24837,1989,5.4
24838,1989,4.5
24839,1989,7.2
24840,1989,6.4
24841,1989,6.6
24842,1988,4.7
24843,1989,2.8
24844,1990,6.7
24845,1989,5.7
24846,1989,6.8
24847,1990,6.9
24848,1989,6.7
24849,1989,7.5
24850,1987,2.7
24851,1988,4.9
24852,1989,6.2
24853,1989,6.1
24854,1989,5.8
24855,1989,6.2
24856,1989,6.8
24857,1989,7.5
24858,1988,5.2
24859,1989,5.9
24860,1989,4.1
24861,1989,6.9
24862,1989,5.4
24863,1989,7.5
24864,1989,6.1
24865,1989,4.7
24866,1989,6.0
24867,1989,6.7
24868,1990,4.8
24869,1989,7.2
24870,1989,4.4
24871,1989,6.6
24872,1989,6.6
24873,1989,6.2
24874,1990,2.3
24875,1989,8.0
24876,1989,3.8
24877,1989,7.1
24878,1989,6.8
24879,1985,4.3
24880,1989,4.8
24881,1989,6.0
24882,1989,6.9
24883,1989,6.1
24884,1989,4.7
24885,1989,5.7
24886,1989,4.9
24887,1989,7.6
24888,1989,7.0
24889,1989,5.0
24890,1990,6.3
24891,1989,4.7
24892,1989,7.4
24893,1989,7.6
24894,1989,6.9
24895,1989,4.2
24896,1989,7.3
24897,1989,6.5
24898,1989,6.0
24899,1989,6.4
24900,1989,6.8
24901,1989,4.5
24902,1989,7.5
24903,1989,6.9
24904,1989,5.7
24905,1989,7.0
24906,1989,4.5
24907,1989,5.8
24908,1989,6.4
24909,1989,3.8
24910,1989,5.4
24911,1989,5.7
24912,1989,5.3
24913,1989,5.3
24914,1989,6.1
24915,1989,6.2
24916,1989,7.2
24917,1989,5.5
24918,1989,4.6
24919,1989,7.0
24920,1989,6.6
24921,1989,5.7
24922,1989,7.1
24923,1989,7.7
24924,1989,6.9
24925,1989,6.1
24926,1989,5.1
24927,1989,4.5
24928,1989,7.0
24929,1989,7.1
24930,1989,6.2
24931,1990,3.4
24932,1987,4.5
24933,1989,5.6
24934,1989,4.8
24935,1989,6.5
24936,1988,5.7
24937,1989,7.2
24938,1989,6.7
24939,1989,4.6
24940,1989,6.9
24941,1991,5.7
24942,1987,6.5
24943,1989,5.2
24944,1990,4.8
24945,1989,5.5
24946,1989,6.3
24947,1989,7.3
24948,1989,5.7
24949,1989,7.0
24950,1988,6.4
24951,1989,5.6
24952,1989,5.7
24953,1989,4.7
24954,1988,4.7
24955,1989,4.2
24956,1989,3.2
24957,1989,5.5
24958,1989,6.0
24959,1989,4.5
24960,1989,6.1
24961,1988,6.1
24962,1990,4.6
24963,1989,5.9
24964,1990,6.9
24965,1988,6.1
24966,1989,2.0
24967,1989,6.2
24968,1989,7.7
24969,1989,6.4
24970,1989,6.5
24971,1989,5.9
24972,1989,6.1
24973,1989,4.8
24974,1990,5.7
24975,1989,5.8
24976,1989,4.6
24977,1989,6.8
24978,1991,4.0
24979,1989,6.2
24980,1988,6.3
24981,1989,4.5
24982,1988,4.8
24983,1990,6.5
24984,1990,6.6
24985,1989,4.9
24986,1989,4.4
24987,1989,5.1
24988,1989,5.9
24989,1989,5.2
24990,1989,6.8
24991,1988,6.9
24992,1989,5.8
24993,1989,6.7
24994,1988,5.5
24995,1989,6.7
24996,1989,5.5
24997,1989,6.0
24998,1990,5.7
24999,1990,7.6
25000,1989,6.2
25001,1989,5.8
25002,1989,7.0
25003,1989,7.0
25004,1989,7.0
25005,1988,5.4
25006,1988,5.0
25007,1989,6.0
25008,1989,8.4
25009,1989,7.0
25010,1988,6.0
25011,1989,4.6
25012,1989,6.7
25013,1990,6.1
25014,1989,6.0
25015,1989,6.4
25016,1990,6.9
25017,1989,7.4
25018,1989,7.4
25019,1989,4.7
25020,1990,6.3
25021,1989,5.4
25022,1989,6.2
25023,1989,3.2
25024,1988,6.3
25025,1989,6.8
25026,1989,6.2
25027,1989,4.9
25028,1989,6.2
25029,1989,6.4
25030,1989,5.7
25031,1989,7.6
25032,1989,6.2
25033,1988,4.6
25034,1989,6.5
25035,1989,5.9
25036,1989,4.4
25037,1990,7.0
25038,1989,6.2
25039,1989,3.7
25040,1989,4.6
25041,1989,6.1
25042,1989,6.0
25043,1989,5.8
25044,1989,5.5
25045,1989,7.0
25046,1989,6.3
25047,1989,5.9
25048,1987,6.7
25049,1989,7.3
25050,1989,5.7
25051,1988,6.5
25052,1989,6.8
25053,1989,6.1
25054,1988,6.2
25055,1989,6.6
25056,1989,7.2
25057,1989,6.8
25058,1989,7.1
25059,1990,5.4
25060,1990,5.2
25061,1990,5.5
25062,1993,2.0
25063,1990,5.5
25064,1990,6.8
25065,1990,5.3
25066,1990,6.3
25067,1990,4.8
25068,1988,4.3
25069,1990,6.5
25070,1990,6.5
25071,1991,7.1
25072,1990,7.0
25073,1990,6.6
25074,1990,4.3
25075,1990,7.7
25076,1990,7.1
25077,1990,5.8
25078,1990,6.3
25079,1990,6.6
25080,1990,6.8
25081,1990,4.0
25082,1990,5.6
25083,1990,5.9
25084,1990,5.3
25085,1990,5.1
25086,1990,7.5
25087,1990,8.2
25088,1990,5.9
25089,1990,3.8
25090,1990,6.4
25091,1990,6.5
25092,1991,4.1
25093,1991,6.0
25094,1990,7.2
25095,1991,5.8
25096,1990,6.0
25097,1990,7.8
25098,1989,6.9
25099,1990,5.6
25100,1990,6.0
25101,1990,4.9
25102,1990,5.2
25103,1990,7.4
25104,1992,5.7
25105,1990,5.2
25106,1990,4.2
25107,1990,7.0
25108,1990,7.3
25109,1991,6.7
25110,1990,5.4
25111,1989,4.0
25112,1990,5.7
25113,1990,6.9
25114,1990,7.0
25115,1990,6.4
25116,1990,5.6
25117,1990,5.5
25118,1990,5.8
25119,1990,7.0
25120,1990,6.0
25121,1990,5.6
25122,1989,5.9
25123,1990,5.2
25124,1990,5.0
25125,1990,5.1
25126,1990,5.7
25127,1990,4.3
25128,1990,5.6
25129,1990,6.2
25130,1990,6.2
25131,1988,7.9
25132,1990,6.0
25133,1990,6.3
25134,1991,5.2
25135,1989,4.3
25136,1991,5.6
25137,1990,6.2
25138,1990,5.7
25139,1990,6.1
25140,1990,7.0
25141,1990,6.9
25142,1990,6.7
25143,1990,4.4
25144,1990,6.1
25145,1990,6.9
25146,1989,4.4
25147,1991,6.4
25148,1990,6.6
25149,1991,7.2
25150,1989,6.4
25151,1988,6.9
25152,1990,5.0
25153,1990,5.9
25154,1990,5.2
25155,1990,5.0
25156,1990,6.5
25157,1990,7.6
25158,1990,6.6
25159,1990,4.6
25160,1990,7.1
25161,1991,6.4
25162,1990,5.9
25163,1990,2.8
25164,1990,3.6
25165,1990,5.6
25166,1990,6.7
25167,1990,6.3
25168,1990,5.8
25169,1991,4.9
25170,1991,6.1
25171,1990,5.8
25172,1991,5.8
25173,1990,4.2
25174,1990,6.7
25175,1991,4.5
25176,1990,6.1
25177,1990,5.5
25178,1990,5.6
25179,1990,6.5
25180,1990,7.5
25181,1990,6.5
25182,1991,6.4
25183,1990,6.9
25184,1990,5.7
25185,1990,5.6
25186,1990,8.0
25187,1990,7.0
25188,1990,4.1
25189,1990,6.1
25190,1990,5.0
25191,1990,6.4
25192,1989,4.5
25193,1990,6.0
25194,1988,4.6
25195,1990,4.1
25196,1990,4.8
25197,1988,6.7
25198,1990,5.4
25199,1990,4.6
25200,1989,5.2
25201,1990,5.7
25202,1991,3.7
25203,1991,6.3
25204,1989,6.3
25205,1990,4.6
25206,1991,5.7
25207,1990,7.1
25208,1990,4.9
25209,1988,3.9
25210,1990,5.0
25211,1990,6.2
25212,1990,5.4
25213,1990,5.2
25214,1990,6.1
25215,1990,7.2
25216,1990,7.6
25217,1990,6.7
25218,1990,5.6
25219,1990,5.7
25220,1990,7.0
25221,1990,7.0
25222,1990,5.4
25223,1990,5.2
25224,1990,4.9
25225,1990,7.1
25226,1987,4.8
25227,1990,5.9
25228,1990,3.8
25229,1990,5.8
25230,1990,3.3
25231,1991,5.3
25232,1990,6.2
25233,1990,6.9
25234,1991,4.0
25235,1990,6.0
25236,1990,6.2
25237,1990,5.6
25238,1990,7.9
25239,1987,7.7
25240,1989,4.1
25241,1990,4.8
25242,1990,4.7
25243,1990,5.6
25244,1990,5.4
25245,1990,5.1
25246,1990,4.2
25247,1992,3.9
25248,1990,6.4
25249,1990,5.4
25250,1990,5.8
25251,1990,5.1
25252,1990,3.5
25253,1990,6.1
25254,1991,7.3
25255,1992,2.9
25256,1990,4.0
25257,1990,7.4
25258,1990,5.0
25259,1990,4.2
25260,1990,4.8
25261,1991,2.6
25262,1990,5.7
25263,1990,6.3
25264,1990,6.6
25265,1991,5.8
25266,1990,5.6
25267,1990,5.6
25268,1990,3.9
25269,1989,5.7
25270,1990,5.6
25271,1990,6.6
25272,1990,6.2
25273,1990,5.5
25274,1990,3.3
25275,1989,5.3
25276,1990,6.4
25277,1992,6.1
25278,1990,3.5
25279,1990,5.0
25280,1989,3.3
25281,1990,3.7
25282,1990,6.6
25283,1991,3.6
25284,1990,6.5
25285,1990,4.8
25286,1990,5.7
25287,1990,5.1
25288,1990,4.2
25289,1990,5.9
25290,1990,7.6
25291,1990,7.0
25292,1989,2.2
25293,1990,5.0
25294,1989,4.7
25295,1990,7.6
25296,1990,7.3
25297,1990,6.5
25298,1990,7.6
25299,1991,3.4
25300,1990,8.7
25301,1990,4.5
25302,1990,5.0
25303,1990,6.2
25304,1990,6.4
25305,1990,4.7
25306,1990,6.9
25307,1990,5.4
25308,1990,5.4
25309,1990,3.8
25310,1990,7.0
25311,1990,4.2
25312,1991,5.3
25313,1990,6.7
25314,1990,8.1
25315,1990,6.0
25316,1990,5.5
25317,1990,5.8
25318,1990,6.0
25319,1990,4.3
25320,1988,4.1
25321,1990,5.6
25322,1990,7.0
25323,1992,3.9
25324,1990,6.3
25325,1986,7.0
25326,1990,6.0
25327,1990,6.9
25328,1990,7.6
25329,1990,3.6
25330,1990,7.6
25331,1990,5.5
25332,1990,6.2
25333,1990,6.4
25334,1990,6.4
25335,1990,6.6
25336,1990,7.6
25337,1990,5.9
25338,1992,4.3
25339,1990,6.7
25340,1990,6.1
25341,1990,7.2
25342,1990,6.4
25343,1991,5.8
25344,1989,1.8
25345,1990,6.0
25346,1990,5.6
25347,1990,6.7
25348,1990,5.3
25349,1989,5.4
25350,1989,5.8
25351,1990,4.4
25352,1990,6.5
25353,1990,3.9
25354,1990,6.9
25355,1989,6.7
25356,1991,6.8
